ORDER_ID,CUSTOMER_ID,ORDER_DATE,PRODUCT_ID,AMOUNT,QTY,ORDER_LINE_NUMBER
5325,404,2000-05-11 00:00:00.0,6,59550,1985,1
5325,404,2000-05-11 00:00:00.0,6,30,1,2
5326,404,2000-05-11 00:00:00.0,6,27,1,1
5326,404,2000-05-11 00:00:00.0,12,7722,286,2
5327,404,2000-05-11 00:00:00.0,2,47619,481,1
5327,404,2000-05-11 00:00:00.0,6,12258,454,2
5328,404,2000-05-11 00:00:00.0,4,96147,1187,1
5328,404,2000-05-11 00:00:00.0,6,17400,580,2
5329,404,2000-05-11 00:00:00.0,6,27,1,1
5329,404,2000-05-11 00:00:00.0,12,22842,846,2
5330,404,2000-05-11 00:00:00.0,6,41823,1549,1
5330,404,2000-05-11 00:00:00.0,13,8311.5,1847,2
5331,404,2000-05-11 00:00:00.0,6,27162,1006,1
5331,404,2000-05-11 00:00:00.0,7,14670,489,2
5332,404,2000-05-11 00:00:00.0,7,27,1,1
5332,404,2000-05-11 00:00:00.0,11,2659.5,197,2
5333,404,2000-05-11 00:00:00.0,7,8991,333,1
5333,404,2000-05-11 00:00:00.0,15,2620.8,1456,2
5334,404,2000-05-11 00:00:00.0,7,46530,1551,1
5334,404,2000-05-11 00:00:00.0,7,27,1,2
5335,404,2000-05-11 00:00:00.0,8,27225,1089,1
5335,404,2000-05-11 00:00:00.0,8,25,1,2
5336,404,2000-05-11 00:00:00.0,8,25,1,1
5336,404,2000-05-11 00:00:00.0,8,22.5,1,2
5336,404,2000-05-11 00:00:00.0,9,34425,850,3
5337,404,2000-05-11 00:00:00.0,6,6453,239,1
5337,404,2000-05-11 00:00:00.0,12,26703,989,2
5337,404,2000-05-11 00:00:00.0,15,207,115,3
5338,404,2000-05-11 00:00:00.0,1,206172,1909,1
5338,404,2000-05-11 00:00:00.0,5,4441.5,47,2
5338,404,2000-05-11 00:00:00.0,11,5980.5,443,3
5339,404,2000-05-11 00:00:00.0,13,6948,1544,1
5339,404,2000-05-11 00:00:00.0,14,9720,600,2
5339,404,2000-05-11 00:00:00.0,17,0,1386,3
5340,404,2000-05-11 00:00:00.0,8,43500,1740,1
5340,404,2000-05-11 00:00:00.0,8,22.5,1,2
5340,404,2000-05-11 00:00:00.0,9,50985,1133,3
5341,404,2000-05-11 00:00:00.0,9,40.5,1,1
5341,404,2000-05-11 00:00:00.0,15,2436,1218,2
5341,404,2000-05-11 00:00:00.0,15,1.8,1,3
5342,404,2000-05-11 00:00:00.0,6,50787,1881,1
5342,404,2000-05-11 00:00:00.0,12,54930,1831,2
5342,404,2000-05-11 00:00:00.0,12,27,1,3
5343,404,2000-05-11 00:00:00.0,1,11400,95,1
5343,404,2000-05-11 00:00:00.0,1,108,1,2
5343,404,2000-05-11 00:00:00.0,5,85806,908,3
5344,404,2000-05-11 00:00:00.0,7,37584,1392,1
5344,404,2000-05-11 00:00:00.0,13,8815.5,1959,2
5344,404,2000-05-11 00:00:00.0,14,31930.2,1971,3
5345,404,2000-05-11 00:00:00.0,3,32310,1795,1
5345,404,2000-05-11 00:00:00.0,5,126724.5,1341,2
5345,404,2000-05-11 00:00:00.0,6,25704,952,3
5346,404,2000-05-11 00:00:00.0,5,69079.5,731,1
5346,404,2000-05-11 00:00:00.0,6,27135,1005,2
5346,404,2000-05-11 00:00:00.0,10,30672,426,3
5347,405,2001-06-12 00:00:00.0,1,59292,549,1
5347,405,2001-06-12 00:00:00.0,2,146223,1477,2
5347,405,2001-06-12 00:00:00.0,3,20934,1163,3
5348,405,2001-06-12 00:00:00.0,4,136809,1689,1
5348,405,2001-06-12 00:00:00.0,5,172840.5,1829,2
5348,405,2001-06-12 00:00:00.0,6,52164,1932,3
5349,405,2001-06-12 00:00:00.0,7,45819,1697,1
5349,405,2001-06-12 00:00:00.0,8,44865,1994,2
5349,405,2001-06-12 00:00:00.0,9,30942,764,3
5350,405,2001-06-12 00:00:00.0,6,39339,1457,1
5350,405,2001-06-12 00:00:00.0,11,16159.5,1197,2
5350,405,2001-06-12 00:00:00.0,12,22410,830,3
5351,405,2001-06-12 00:00:00.0,1,26892,249,1
5351,405,2001-06-12 00:00:00.0,3,15120,840,2
5351,405,2001-06-12 00:00:00.0,11,23260.5,1723,3
5352,405,2001-06-12 00:00:00.0,7,29322,1086,1
5352,405,2001-06-12 00:00:00.0,13,7542,1676,2
5352,405,2001-06-12 00:00:00.0,14,9509.4,587,3
5353,405,2001-06-12 00:00:00.0,3,21528,1196,1
5353,405,2001-06-12 00:00:00.0,5,168871.5,1787,2
5353,405,2001-06-12 00:00:00.0,6,41121,1523,3
5354,405,2001-06-12 00:00:00.0,2,179784,1816,1
5354,405,2001-06-12 00:00:00.0,4,144747,1787,2
5354,405,2001-06-12 00:00:00.0,10,107496,1493,3
5355,405,2001-06-12 00:00:00.0,7,13770,510,1
5355,405,2001-06-12 00:00:00.0,9,54027,1334,2
5355,405,2001-06-12 00:00:00.0,15,2779.2,1544,3
5356,405,2001-06-12 00:00:00.0,4,125712,1552,1
5356,405,2001-06-12 00:00:00.0,7,26244,972,2
5356,405,2001-06-12 00:00:00.0,9,89955,1999,3
5357,405,2001-06-12 00:00:00.0,9,90000,2000,1
5357,405,2001-06-12 00:00:00.0,9,40.5,1,2
5357,405,2001-06-12 00:00:00.0,15,3173.4,1763,3
5358,405,2001-06-12 00:00:00.0,2,37323,377,1
5358,405,2001-06-12 00:00:00.0,6,37260,1380,2
5358,405,2001-06-12 00:00:00.0,15,1101.6,612,3
5359,405,2001-06-12 00:00:00.0,2,101871,1029,1
5359,405,2001-06-12 00:00:00.0,6,27999,1037,2
5359,405,2001-06-12 00:00:00.0,15,108,60,3
5360,405,2001-06-12 00:00:00.0,2,85833,867,1
5360,405,2001-06-12 00:00:00.0,6,36126,1338,2
5360,405,2001-06-12 00:00:00.0,15,2394,1330,3
5361,405,2001-06-12 00:00:00.0,6,39501,1463,1
5361,405,2001-06-12 00:00:00.0,10,70272,976,2
5361,405,2001-06-12 00:00:00.0,15,1206,670,3
5362,405,2001-06-12 00:00:00.0,6,14931,553,1
5362,405,2001-06-12 00:00:00.0,10,127296,1768,2
5362,405,2001-06-12 00:00:00.0,15,2867.4,1593,3
5363,405,2001-06-12 00:00:00.0,8,350,14,1
5363,405,2001-06-12 00:00:00.0,8,22.5,1,2
5363,405,2001-06-12 00:00:00.0,10,10000,125,3
5364,405,2001-06-12 00:00:00.0,10,9648,134,1
5364,405,2001-06-12 00:00:00.0,11,5670,420,2
5364,405,2001-06-12 00:00:00.0,15,1470.6,817,3
5365,405,2001-06-12 00:00:00.0,6,38556,1428,1
5365,405,2001-06-12 00:00:00.0,13,657,146,2
5365,405,2001-06-12 00:00:00.0,14,16264.8,1004,3
5366,405,2001-06-12 00:00:00.0,1,133812,1239,1
5366,405,2001-06-12 00:00:00.0,6,9099,337,2
5366,405,2001-06-12 00:00:00.0,15,1452.6,807,3
5367,405,2001-06-12 00:00:00.0,2,184360,1676,1
5367,405,2001-06-12 00:00:00.0,2,99,1,2
5367,405,2001-06-12 00:00:00.0,7,52785,1955,3
5368,405,2001-06-12 00:00:00.0,4,16929,209,1
5368,405,2001-06-12 00:00:00.0,5,142884,1512,2
5368,405,2001-06-12 00:00:00.0,6,11610,430,3
5368,405,2001-06-12 00:00:00.0,8,32535,1446,4
5369,405,2001-06-12 00:00:00.0,6,18846,698,1
5369,405,2001-06-12 00:00:00.0,11,7614,564,2
5369,405,2001-06-12 00:00:00.0,13,6583.5,1463,3
5369,405,2001-06-12 00:00:00.0,15,2413.8,1341,4
5370,405,2001-06-12 00:00:00.0,3,24156,1342,1
5370,405,2001-06-12 00:00:00.0,6,9504,352,2
5370,405,2001-06-12 00:00:00.0,8,13005,578,3
5370,405,2001-06-12 00:00:00.0,15,2349,1305,4
5371,405,2001-06-12 00:00:00.0,9,19350,430,1
5371,405,2001-06-12 00:00:00.0,9,40.5,1,2
5371,405,2001-06-12 00:00:00.0,10,91008,1264,3
5372,405,2001-06-12 00:00:00.0,6,50031,1853,1
5373,405,2001-06-12 00:00:00.0,9,24300,600,1
5373,405,2001-06-12 00:00:00.0,14,20525.4,1267,2
5373,405,2001-06-12 00:00:00.0,15,241.2,134,3
5374,405,2001-06-12 00:00:00.0,5,188716.5,1997,1
5374,405,2001-06-12 00:00:00.0,6,33264,1232,2
5374,405,2001-06-12 00:00:00.0,9,4617,114,3
5375,405,2001-06-12 00:00:00.0,2,166023,1677,1
5375,405,2001-06-12 00:00:00.0,3,16758,931,2
5375,405,2001-06-12 00:00:00.0,4,135837,1677,3
5376,405,2001-06-12 00:00:00.0,3,31284,1738,1
5376,405,2001-06-12 00:00:00.0,6,46332,1716,2
5376,405,2001-06-12 00:00:00.0,15,1450.8,806,3
5377,405,2001-06-12 00:00:00.0,11,24732,1832,1
5377,405,2001-06-12 00:00:00.0,12,5238,194,2
5377,405,2001-06-12 00:00:00.0,14,29970,1850,3
5378,405,2001-06-12 00:00:00.0,11,24543,1818,1
5378,405,2001-06-12 00:00:00.0,12,23679,877,2
5378,405,2001-06-12 00:00:00.0,13,3006,668,3
5378,405,2001-06-12 00:00:00.0,14,22631.4,1397,4
5378,405,2001-06-12 00:00:00.0,15,3076.2,1709,5
5379,405,2001-06-12 00:00:00.0,6,8559,317,1
5379,405,2001-06-12 00:00:00.0,7,49221,1823,2
5379,405,2001-06-12 00:00:00.0,8,13590,604,3
5379,405,2001-06-12 00:00:00.0,9,70672.5,1745,4
5379,405,2001-06-12 00:00:00.0,10,94104,1307,5
5380,405,2001-06-12 00:00:00.0,1,48276,447,1
5380,405,2001-06-12 00:00:00.0,2,21681,219,2
5380,405,2001-06-12 00:00:00.0,3,2178,121,3
5380,405,2001-06-12 00:00:00.0,4,7371,91,4
5380,405,2001-06-12 00:00:00.0,5,129559.5,1371,5
5381,405,2001-06-12 00:00:00.0,1,197280,1644,1
5381,405,2001-06-12 00:00:00.0,1,120,1,2
5381,405,2001-06-12 00:00:00.0,1,120,1,3
5381,405,2001-06-12 00:00:00.0,1,120,1,4
5382,405,2001-06-12 00:00:00.0,1,660000,5500,1
5382,405,2001-06-12 00:00:00.0,1,108,1,2
5382,405,2001-06-12 00:00:00.0,6,31428,1164,3
5382,405,2001-06-12 00:00:00.0,12,47250,1750,4
5383,405,2001-06-12 00:00:00.0,3,12840,642,1
5383,405,2001-06-12 00:00:00.0,3,18,1,2
5383,405,2001-06-12 00:00:00.0,5,33358.5,353,3
5383,405,2001-06-12 00:00:00.0,11,135,10,4
5384,405,2001-06-12 00:00:00.0,7,25731,953,1
5384,405,2001-06-12 00:00:00.0,13,5105,1021,2
5384,405,2001-06-12 00:00:00.0,13,4.5,1,3
5384,405,2001-06-12 00:00:00.0,14,28576.8,1764,4
5385,405,2001-06-12 00:00:00.0,3,34740,1930,1
5385,405,2001-06-12 00:00:00.0,5,132867,1406,2
5385,405,2001-06-12 00:00:00.0,6,49110,1637,3
5385,405,2001-06-12 00:00:00.0,6,27,1,4
5386,405,2001-06-12 00:00:00.0,2,62370,567,1
5386,405,2001-06-12 00:00:00.0,2,110,1,2
5386,405,2001-06-12 00:00:00.0,2,99,1,3
5386,405,2001-06-12 00:00:00.0,10,129384,1797,4
5387,405,2001-06-12 00:00:00.0,2,121220,1102,1
5387,405,2001-06-12 00:00:00.0,2,110,1,2
5387,405,2001-06-12 00:00:00.0,2,110,1,3
5387,405,2001-06-12 00:00:00.0,2,110,1,4
5388,405,2001-06-12 00:00:00.0,2,550000,5000,1
5388,405,2001-06-12 00:00:00.0,2,33000,300,2
5388,405,2001-06-12 00:00:00.0,2,99,1,3
5388,405,2001-06-12 00:00:00.0,3,240,12,4
5389,405,2001-06-12 00:00:00.0,3,34000,1700,1
5389,405,2001-06-12 00:00:00.0,3,20,1,2
5389,405,2001-06-12 00:00:00.0,3,20,1,3
5389,405,2001-06-12 00:00:00.0,3,20,1,4
5390,405,2001-06-12 00:00:00.0,3,60000,3000,1
5390,405,2001-06-12 00:00:00.0,3,20,1,2
5390,405,2001-06-12 00:00:00.0,3,18,1,3
5390,405,2001-06-12 00:00:00.0,4,64260,714,4
5391,405,2001-06-12 00:00:00.0,4,18000,200,1
5391,405,2001-06-12 00:00:00.0,4,81,1,2
5391,405,2001-06-12 00:00:00.0,10,43120,539,3
5391,405,2001-06-12 00:00:00.0,10,72,1,4
5392,405,2001-06-12 00:00:00.0,4,119340,1326,1
5392,405,2001-06-12 00:00:00.0,4,90,1,2
5392,405,2001-06-12 00:00:00.0,4,81,1,3
5392,405,2001-06-12 00:00:00.0,5,64785,617,4
5393,405,2001-06-12 00:00:00.0,5,52500,500,1
5393,405,2001-06-12 00:00:00.0,5,105,1,2
5393,405,2001-06-12 00:00:00.0,5,105,1,3
5394,405,2001-06-12 00:00:00.0,5,84000,800,1
5394,405,2001-06-12 00:00:00.0,5,94.5,1,2
5394,405,2001-06-12 00:00:00.0,6,24057,891,3
5395,405,2001-06-12 00:00:00.0,2,64845,655,1
5395,405,2001-06-12 00:00:00.0,8,30420,1352,2
5395,405,2001-06-12 00:00:00.0,10,46944,652,3
5396,405,2001-06-12 00:00:00.0,5,64470,614,1
5396,405,2001-06-12 00:00:00.0,5,94.5,1,2
5396,405,2001-06-12 00:00:00.0,6,49440,1648,3
5397,405,2001-06-12 00:00:00.0,6,27,1,1
5397,405,2001-06-12 00:00:00.0,7,50382,1866,2
5397,405,2001-06-12 00:00:00.0,8,26392.5,1173,3
5398,405,2001-06-12 00:00:00.0,6,16821,623,1
5399,405,2001-06-12 00:00:00.0,2,3564,36,1
5399,405,2001-06-12 00:00:00.0,6,17172,636,2
5400,405,2001-06-12 00:00:00.0,4,1053,13,1
5401,405,2001-06-12 00:00:00.0,6,27621,1023,1
5402,405,2001-06-12 00:00:00.0,12,59550,1985,1
5403,405,2001-06-12 00:00:00.0,12,27,1,1
5404,405,2001-06-12 00:00:00.0,8,23692.5,1053,1
5405,405,2001-06-12 00:00:00.0,6,3810,127,1
5406,405,2001-06-12 00:00:00.0,6,59550,1985,1
5406,405,2001-06-12 00:00:00.0,6,30,1,2
5407,405,2001-06-12 00:00:00.0,6,27,1,1
5407,405,2001-06-12 00:00:00.0,12,7722,286,2
5408,405,2001-06-12 00:00:00.0,2,47619,481,1
5408,405,2001-06-12 00:00:00.0,6,12258,454,2
5409,405,2001-06-12 00:00:00.0,4,96147,1187,1
5409,405,2001-06-12 00:00:00.0,6,17400,580,2
5410,405,2001-06-12 00:00:00.0,6,27,1,1
5410,405,2001-06-12 00:00:00.0,12,22842,846,2
5411,405,2001-06-12 00:00:00.0,6,41823,1549,1
5411,405,2001-06-12 00:00:00.0,13,8311.5,1847,2
5412,405,2001-06-12 00:00:00.0,6,27162,1006,1
5412,405,2001-06-12 00:00:00.0,7,14670,489,2
5413,405,2001-06-12 00:00:00.0,7,27,1,1
5413,405,2001-06-12 00:00:00.0,11,2659.5,197,2
5414,405,2001-06-12 00:00:00.0,7,8991,333,1
5414,405,2001-06-12 00:00:00.0,15,2620.8,1456,2
5415,405,2001-06-12 00:00:00.0,7,46530,1551,1
5415,405,2001-06-12 00:00:00.0,7,27,1,2
5416,405,2001-06-12 00:00:00.0,8,27225,1089,1
5416,405,2001-06-12 00:00:00.0,8,25,1,2
5417,405,2001-06-12 00:00:00.0,8,25,1,1
5417,405,2001-06-12 00:00:00.0,8,22.5,1,2
5417,405,2001-06-12 00:00:00.0,9,34425,850,3
5418,405,2001-06-12 00:00:00.0,6,6453,239,1
5418,405,2001-06-12 00:00:00.0,12,26703,989,2
5418,405,2001-06-12 00:00:00.0,15,207,115,3
5419,405,2001-06-12 00:00:00.0,1,206172,1909,1
5419,405,2001-06-12 00:00:00.0,5,4441.5,47,2
5419,405,2001-06-12 00:00:00.0,11,5980.5,443,3
5420,405,2001-06-12 00:00:00.0,13,6948,1544,1
5420,405,2001-06-12 00:00:00.0,14,9720,600,2
5420,405,2001-06-12 00:00:00.0,17,0,1386,3
5421,405,2001-06-12 00:00:00.0,8,43500,1740,1
5421,405,2001-06-12 00:00:00.0,8,22.5,1,2
5421,405,2001-06-12 00:00:00.0,9,50985,1133,3
5422,405,2001-06-12 00:00:00.0,9,40.5,1,1
5422,405,2001-06-12 00:00:00.0,15,2436,1218,2
5422,405,2001-06-12 00:00:00.0,15,1.8,1,3
5423,405,2001-06-12 00:00:00.0,6,50787,1881,1
5423,405,2001-06-12 00:00:00.0,12,54930,1831,2
5423,405,2001-06-12 00:00:00.0,12,27,1,3
5424,405,2001-06-12 00:00:00.0,1,11400,95,1
5424,405,2001-06-12 00:00:00.0,1,108,1,2
5424,405,2001-06-12 00:00:00.0,5,85806,908,3
5425,405,2001-06-12 00:00:00.0,7,37584,1392,1
5425,405,2001-06-12 00:00:00.0,13,8815.5,1959,2
5425,405,2001-06-12 00:00:00.0,14,31930.2,1971,3
5426,405,2001-06-12 00:00:00.0,3,32310,1795,1
5426,405,2001-06-12 00:00:00.0,5,126724.5,1341,2
5426,405,2001-06-12 00:00:00.0,6,25704,952,3
5427,405,2001-06-12 00:00:00.0,5,69079.5,731,1
5427,405,2001-06-12 00:00:00.0,6,27135,1005,2
5427,405,2001-06-12 00:00:00.0,10,30672,426,3
5428,406,1999-02-23 00:00:00.0,1,59292,549,1
5428,406,1999-02-23 00:00:00.0,2,146223,1477,2
5428,406,1999-02-23 00:00:00.0,3,20934,1163,3
5429,406,1999-02-23 00:00:00.0,4,136809,1689,1
5429,406,1999-02-23 00:00:00.0,5,172840.5,1829,2
5429,406,1999-02-23 00:00:00.0,6,52164,1932,3
5430,406,1999-02-23 00:00:00.0,7,45819,1697,1
5430,406,1999-02-23 00:00:00.0,8,44865,1994,2
5430,406,1999-02-23 00:00:00.0,9,30942,764,3
5431,406,1999-02-23 00:00:00.0,6,39339,1457,1
5431,406,1999-02-23 00:00:00.0,11,16159.5,1197,2
5431,406,1999-02-23 00:00:00.0,12,22410,830,3
5432,406,1999-02-23 00:00:00.0,1,26892,249,1
5432,406,1999-02-23 00:00:00.0,3,15120,840,2
5432,406,1999-02-23 00:00:00.0,11,23260.5,1723,3
5433,406,1999-02-23 00:00:00.0,7,29322,1086,1
5433,406,1999-02-23 00:00:00.0,13,7542,1676,2
5433,406,1999-02-23 00:00:00.0,14,9509.4,587,3
5434,406,1999-02-23 00:00:00.0,3,21528,1196,1
5434,406,1999-02-23 00:00:00.0,5,168871.5,1787,2
5434,406,1999-02-23 00:00:00.0,6,41121,1523,3
5435,406,1999-02-23 00:00:00.0,2,179784,1816,1
5435,406,1999-02-23 00:00:00.0,4,144747,1787,2
5435,406,1999-02-23 00:00:00.0,10,107496,1493,3
5436,406,1999-02-23 00:00:00.0,7,13770,510,1
5436,406,1999-02-23 00:00:00.0,9,54027,1334,2
5436,406,1999-02-23 00:00:00.0,15,2779.2,1544,3
5437,406,1999-02-23 00:00:00.0,4,125712,1552,1
5437,406,1999-02-23 00:00:00.0,7,26244,972,2
5437,406,1999-02-23 00:00:00.0,9,89955,1999,3
5438,406,1999-02-23 00:00:00.0,9,90000,2000,1
5438,406,1999-02-23 00:00:00.0,9,40.5,1,2
5438,406,1999-02-23 00:00:00.0,15,3173.4,1763,3
5439,406,1999-02-23 00:00:00.0,2,37323,377,1
5439,406,1999-02-23 00:00:00.0,6,37260,1380,2
5439,406,1999-02-23 00:00:00.0,15,1101.6,612,3
5440,406,1999-02-23 00:00:00.0,2,101871,1029,1
5440,406,1999-02-23 00:00:00.0,6,27999,1037,2
5440,406,1999-02-23 00:00:00.0,15,108,60,3
5441,406,1999-02-23 00:00:00.0,2,85833,867,1
5441,406,1999-02-23 00:00:00.0,6,36126,1338,2
5441,406,1999-02-23 00:00:00.0,15,2394,1330,3
5442,406,1999-02-23 00:00:00.0,6,39501,1463,1
5442,406,1999-02-23 00:00:00.0,10,70272,976,2
5442,406,1999-02-23 00:00:00.0,15,1206,670,3
5443,406,1999-02-23 00:00:00.0,6,14931,553,1
5443,406,1999-02-23 00:00:00.0,10,127296,1768,2
5443,406,1999-02-23 00:00:00.0,15,2867.4,1593,3
5444,406,1999-02-23 00:00:00.0,8,350,14,1
5444,406,1999-02-23 00:00:00.0,8,22.5,1,2
5444,406,1999-02-23 00:00:00.0,10,10000,125,3
5445,406,1999-02-23 00:00:00.0,10,9648,134,1
5445,406,1999-02-23 00:00:00.0,11,5670,420,2
5445,406,1999-02-23 00:00:00.0,15,1470.6,817,3
5446,406,1999-02-23 00:00:00.0,6,38556,1428,1
5446,406,1999-02-23 00:00:00.0,13,657,146,2
5446,406,1999-02-23 00:00:00.0,14,16264.8,1004,3
5447,406,1999-02-23 00:00:00.0,1,133812,1239,1
5447,406,1999-02-23 00:00:00.0,6,9099,337,2
5447,406,1999-02-23 00:00:00.0,15,1452.6,807,3
5448,406,1999-02-23 00:00:00.0,2,184360,1676,1
5448,406,1999-02-23 00:00:00.0,2,99,1,2
5448,406,1999-02-23 00:00:00.0,7,52785,1955,3
5449,406,1999-02-23 00:00:00.0,4,16929,209,1
5449,406,1999-02-23 00:00:00.0,5,142884,1512,2
5449,406,1999-02-23 00:00:00.0,6,11610,430,3
5449,406,1999-02-23 00:00:00.0,8,32535,1446,4
5450,406,1999-02-23 00:00:00.0,6,18846,698,1
5450,406,1999-02-23 00:00:00.0,11,7614,564,2
5450,406,1999-02-23 00:00:00.0,13,6583.5,1463,3
5450,406,1999-02-23 00:00:00.0,15,2413.8,1341,4
5451,406,1999-02-23 00:00:00.0,3,24156,1342,1
5451,406,1999-02-23 00:00:00.0,6,9504,352,2
5451,406,1999-02-23 00:00:00.0,8,13005,578,3
5451,406,1999-02-23 00:00:00.0,15,2349,1305,4
5452,406,1999-02-23 00:00:00.0,9,19350,430,1
5452,406,1999-02-23 00:00:00.0,9,40.5,1,2
5452,406,1999-02-23 00:00:00.0,10,91008,1264,3
5453,406,1999-02-23 00:00:00.0,6,50031,1853,1
5454,406,1999-02-23 00:00:00.0,9,24300,600,1
5454,406,1999-02-23 00:00:00.0,14,20525.4,1267,2
5454,406,1999-02-23 00:00:00.0,15,241.2,134,3
5455,406,1999-02-23 00:00:00.0,5,188716.5,1997,1
5455,406,1999-02-23 00:00:00.0,6,33264,1232,2
5455,406,1999-02-23 00:00:00.0,9,4617,114,3
5456,406,1999-02-23 00:00:00.0,2,166023,1677,1
5456,406,1999-02-23 00:00:00.0,3,16758,931,2
5456,406,1999-02-23 00:00:00.0,4,135837,1677,3
5457,406,1999-02-23 00:00:00.0,3,31284,1738,1
5457,406,1999-02-23 00:00:00.0,6,46332,1716,2
5457,406,1999-02-23 00:00:00.0,15,1450.8,806,3
5458,406,1999-02-23 00:00:00.0,11,24732,1832,1
5458,406,1999-02-23 00:00:00.0,12,5238,194,2
5458,406,1999-02-23 00:00:00.0,14,29970,1850,3
5459,406,1999-02-23 00:00:00.0,11,24543,1818,1
5459,406,1999-02-23 00:00:00.0,12,23679,877,2
5459,406,1999-02-23 00:00:00.0,13,3006,668,3
5459,406,1999-02-23 00:00:00.0,14,22631.4,1397,4
5459,406,1999-02-23 00:00:00.0,15,3076.2,1709,5
5460,406,1999-02-23 00:00:00.0,6,8559,317,1
5460,406,1999-02-23 00:00:00.0,7,49221,1823,2
5460,406,1999-02-23 00:00:00.0,8,13590,604,3
5460,406,1999-02-23 00:00:00.0,9,70672.5,1745,4
5460,406,1999-02-23 00:00:00.0,10,94104,1307,5
5461,406,1999-02-23 00:00:00.0,1,48276,447,1
5461,406,1999-02-23 00:00:00.0,2,21681,219,2
5461,406,1999-02-23 00:00:00.0,3,2178,121,3
5461,406,1999-02-23 00:00:00.0,4,7371,91,4
5461,406,1999-02-23 00:00:00.0,5,129559.5,1371,5
5462,406,1999-02-23 00:00:00.0,1,197280,1644,1
5462,406,1999-02-23 00:00:00.0,1,120,1,2
5462,406,1999-02-23 00:00:00.0,1,120,1,3
5462,406,1999-02-23 00:00:00.0,1,120,1,4
5463,406,1999-02-23 00:00:00.0,1,660000,5500,1
5463,406,1999-02-23 00:00:00.0,1,108,1,2
5463,406,1999-02-23 00:00:00.0,6,31428,1164,3
5463,406,1999-02-23 00:00:00.0,12,47250,1750,4
5464,406,1999-02-23 00:00:00.0,3,12840,642,1
5464,406,1999-02-23 00:00:00.0,3,18,1,2
5464,406,1999-02-23 00:00:00.0,5,33358.5,353,3
5464,406,1999-02-23 00:00:00.0,11,135,10,4
5465,406,1999-02-23 00:00:00.0,7,25731,953,1
5465,406,1999-02-23 00:00:00.0,13,5105,1021,2
5465,406,1999-02-23 00:00:00.0,13,4.5,1,3
5465,406,1999-02-23 00:00:00.0,14,28576.8,1764,4
5466,406,1999-02-23 00:00:00.0,3,34740,1930,1
5466,406,1999-02-23 00:00:00.0,5,132867,1406,2
5466,406,1999-02-23 00:00:00.0,6,49110,1637,3
5466,406,1999-02-23 00:00:00.0,6,27,1,4
5467,406,1999-02-23 00:00:00.0,2,62370,567,1
5467,406,1999-02-23 00:00:00.0,2,110,1,2
5467,406,1999-02-23 00:00:00.0,2,99,1,3
5467,406,1999-02-23 00:00:00.0,10,129384,1797,4
5468,406,1999-02-23 00:00:00.0,2,121220,1102,1
5468,406,1999-02-23 00:00:00.0,2,110,1,2
5468,406,1999-02-23 00:00:00.0,2,110,1,3
5468,406,1999-02-23 00:00:00.0,2,110,1,4
5469,406,1999-02-23 00:00:00.0,2,550000,5000,1
5469,406,1999-02-23 00:00:00.0,2,33000,300,2
5469,406,1999-02-23 00:00:00.0,2,99,1,3
5469,406,1999-02-23 00:00:00.0,3,240,12,4
5470,406,1999-02-23 00:00:00.0,3,34000,1700,1
5470,406,1999-02-23 00:00:00.0,3,20,1,2
5470,406,1999-02-23 00:00:00.0,3,20,1,3
5470,406,1999-02-23 00:00:00.0,3,20,1,4
5471,406,1999-02-23 00:00:00.0,3,60000,3000,1
5471,406,1999-02-23 00:00:00.0,3,20,1,2
5471,406,1999-02-23 00:00:00.0,3,18,1,3
5471,406,1999-02-23 00:00:00.0,4,64260,714,4
5472,406,1999-02-23 00:00:00.0,4,18000,200,1
5472,406,1999-02-23 00:00:00.0,4,81,1,2
5472,406,1999-02-23 00:00:00.0,10,43120,539,3
5472,406,1999-02-23 00:00:00.0,10,72,1,4
5473,406,1999-02-23 00:00:00.0,4,119340,1326,1
5473,406,1999-02-23 00:00:00.0,4,90,1,2
5473,406,1999-02-23 00:00:00.0,4,81,1,3
5473,406,1999-02-23 00:00:00.0,5,64785,617,4
5474,406,1999-02-23 00:00:00.0,5,52500,500,1
5474,406,1999-02-23 00:00:00.0,5,105,1,2
5474,406,1999-02-23 00:00:00.0,5,105,1,3
5475,406,1999-02-23 00:00:00.0,5,84000,800,1
5475,406,1999-02-23 00:00:00.0,5,94.5,1,2
5475,406,1999-02-23 00:00:00.0,6,24057,891,3
5476,406,1999-02-23 00:00:00.0,2,64845,655,1
5476,406,1999-02-23 00:00:00.0,8,30420,1352,2
5476,406,1999-02-23 00:00:00.0,10,46944,652,3
5477,406,1999-02-23 00:00:00.0,5,64470,614,1
5477,406,1999-02-23 00:00:00.0,5,94.5,1,2
5477,406,1999-02-23 00:00:00.0,6,49440,1648,3
5478,406,1999-02-23 00:00:00.0,6,27,1,1
5478,406,1999-02-23 00:00:00.0,7,50382,1866,2
5478,406,1999-02-23 00:00:00.0,8,26392.5,1173,3
5479,406,1999-02-23 00:00:00.0,6,16821,623,1
5480,406,1999-02-23 00:00:00.0,2,3564,36,1
5480,406,1999-02-23 00:00:00.0,6,17172,636,2
5481,406,1999-02-23 00:00:00.0,4,1053,13,1
5482,406,1999-02-23 00:00:00.0,6,27621,1023,1
5483,406,1999-02-23 00:00:00.0,12,59550,1985,1
5484,406,1999-02-23 00:00:00.0,12,27,1,1
